Fecha,USD
26/05/2016,40.47
27/05/2016,40.2
31/05/2016,40.26
01/06/2016,40.09
02/06/2016,40.24
03/06/2016,40.14
06/06/2016,40.81
07/06/2016,41.52
08/06/2016,42.37
09/06/2016,42.22
10/06/2016,41.13
13/06/2016,40.77
14/06/2016,40.06
15/06/2016,39.66
16/06/2016,38.03
17/06/2016,39.28
20/06/2016,40.9
21/06/2016,40.76
22/06/2016,40.83
23/06/2016,41.27
24/06/2016,39.48
27/06/2016,38.62
28/06/2016,39.67
29/06/2016,41.51
30/06/2016,41
01/07/2016,42.03
05/07/2016,39.97
07/07/2016,39.57
08/07/2016,39.05
11/07/2016,38.73
12/07/2016,40.23
13/07/2016,38.96
14/07/2016,39.92
15/07/2016,40.17
18/07/2016,39.56
19/07/2016,39.15
20/07/2016,39.43
21/07/2016,38.86
22/07/2016,37.97
25/07/2016,37.2
26/07/2016,37.17
27/07/2016,36.51
28/07/2016,35.96
29/07/2016,35.92
01/08/2016,34.17
02/08/2016,33.62
03/08/2016,34.19
04/08/2016,35.31
05/08/2016,35.44
08/08/2016,36.65
10/08/2016,35.89
11/08/2016,36.97
12/08/2016,38.22
15/08/2016,39.54
16/08/2016,40.44
17/08/2016,40.94
18/08/2016,42.13
19/08/2016,42.32
22/08/2016,41.22
23/08/2016,41.27
24/08/2016,40.46
25/08/2016,40.9
26/08/2016,41.45
30/08/2016,40.35
31/08/2016,38.96
01/09/2016,36.21
02/09/2016,36.82
06/09/2016,37.24
07/09/2016,37.81
08/09/2016,39.79
09/09/2016,39.02
13/09/2016,37.7
14/09/2016,37.07
15/09/2016,37.1
16/09/2016,36.66
19/09/2016,37.07
20/09/2016,36.75
21/09/2016,37.87
22/09/2016,38.67
23/09/2016,37.9
26/09/2016,38.15
27/09/2016,37.04
28/09/2016,37.77
29/09/2016,39.69
30/09/2016,39.83
03/10/2016,39.71
04/10/2016,40.15
05/10/2016,41.12
06/10/2016,41.65
07/10/2016,41.86
10/10/2016,42.5
11/10/2016,42.02
12/10/2016,41.5
13/10/2016,41.47
14/10/2016,41.57
17/10/2016,41.39
18/10/2016,41.58
19/10/2016,42.86
20/10/2016,41.81
21/10/2016,41.89
24/10/2016,41.62
25/10/2016,41.22
26/10/2016,40.58
27/10/2016,40.9
28/10/2016,40.51
31/10/2016,38.81
01/11/2016,38.55
02/11/2016,37.32
03/11/2016,37
04/11/2016,36.57
07/11/2016,37.06
08/11/2016,37.24
09/11/2016,37.25
10/11/2016,37.19
11/11/2016,35.92
14/11/2016,35.49
15/11/2016,37.22
16/11/2016,37.66
17/11/2016,37.52
18/11/2016,37.4
21/11/2016,39.44
22/11/2016,39.57
23/11/2016,39.87
28/11/2016,39.51
29/11/2016,38.17
30/11/2016,40.94
01/12/2016,43.12
02/12/2016,43.68
05/12/2016,44.57
06/12/2016,44.08
07/12/2016,43.32
08/12/2016,43.81
09/12/2016,44.28
12/12/2016,45.82
13/12/2016,45.7
14/12/2016,44.8
15/12/2016,44
16/12/2016,45.08
19/12/2016,44.94
20/12/2016,45.1
21/12/2016,44.7
22/12/2016,44.92
23/12/2016,44.69
28/12/2016,46.53
29/12/2016,46.38
30/12/2016,46.3
03/01/2017,45.75
04/01/2017,46.16
05/01/2017,46.69
06/01/2017,46.96
09/01/2017,45.2
10/01/2017,44.05
11/01/2017,44.94
12/01/2017,45.99
13/01/2017,45.7
17/01/2017,45.88
18/01/2017,44.77
19/01/2017,44.33
20/01/2017,45.56
23/01/2017,45.36
24/01/2017,45.4
25/01/2017,45.17
26/01/2017,46.19
27/01/2017,45.41
31/01/2017,45.18
01/02/2017,45.23
02/02/2017,45.6
03/02/2017,46.1
06/02/2017,45.37
07/02/2017,44.5
08/02/2017,44.72
09/02/2017,45.14
10/02/2017,46.14
13/02/2017,45.36
14/02/2017,45.71
15/02/2017,45.51
16/02/2017,45.34
17/02/2017,45.3
21/02/2017,46.03
22/02/2017,45.17
23/02/2017,46
24/02/2017,45.75
27/02/2017,46.22
28/02/2017,46.02
01/03/2017,46.33
02/03/2017,45.19
03/03/2017,45.43
06/03/2017,45.52
07/03/2017,45.56
08/03/2017,43.79
09/03/2017,42.03
10/03/2017,41.47
13/03/2017,41.04
14/03/2017,40.29
15/03/2017,41.24
16/03/2017,41.37
17/03/2017,41.35
20/03/2017,41.27
21/03/2017,40.47
22/03/2017,40.11
23/03/2017,40.1
24/03/2017,40.13
27/03/2017,40.22
28/03/2017,40.94
29/03/2017,41.88
30/03/2017,42.63
31/03/2017,42.6
03/04/2017,43.5
04/04/2017,44.32
05/04/2017,44.6
06/04/2017,45.08
07/04/2017,45.6
10/04/2017,46.24
11/04/2017,46.27
12/04/2017,46.3
13/04/2017,46.37
18/04/2017,45.61
19/04/2017,44.29
20/04/2017,43.63
21/04/2017,42.73
24/04/2017,42.45
25/04/2017,42.62
26/04/2017,42.86
27/04/2017,42.25
28/04/2017,42.74
02/05/2017,43.22
03/05/2017,42.99
04/05/2017,41.42
05/05/2017,41.66
08/05/2017,41.81
09/05/2017,41.53
11/05/2017,43.59
12/05/2017,43.52
15/05/2017,44.84
16/05/2017,44.67
17/05/2017,44.94
18/05/2017,45.27
19/05/2017,46.19
22/05/2017,46.51
23/05/2017,46.71
24/05/2017,46.84
25/05/2017,45.17
26/05/2017,45.02
30/05/2017,44.87
31/05/2017,43.67
01/06/2017,44.3
02/06/2017,43.26
05/06/2017,42.97
06/06/2017,43.23
07/06/2017,41.94
08/06/2017,41.77
09/06/2017,41.83
12/06/2017,42.09
13/06/2017,42.29
14/06/2017,40.98
15/06/2017,40.62
16/06/2017,40.85
19/06/2017,40.66
20/06/2017,39.79
21/06/2017,39.2
22/06/2017,39.38
23/06/2017,39.65
27/06/2017,40.85
28/06/2017,41.38
29/06/2017,41.82
30/06/2017,42.68
05/07/2017,42.71
06/07/2017,42.9
07/07/2017,41.48
10/07/2017,41.64
11/07/2017,41.94
12/07/2017,42.59
13/07/2017,43.15
14/07/2017,43.74
17/07/2017,43.55
18/07/2017,43.54
19/07/2017,44.29
20/07/2017,43.99
21/07/2017,43.32
24/07/2017,43.37
25/07/2017,44.69
26/07/2017,45.56
27/07/2017,45.98
28/07/2017,46.61
31/07/2017,46.8
01/08/2017,45.82
02/08/2017,46
03/08/2017,46.29
04/08/2017,46.28
07/08/2017,46.17
08/08/2017,46.54
10/08/2017,46.4
11/08/2017,45.74
14/08/2017,45.27
15/08/2017,44.54
16/08/2017,44.41
17/08/2017,44.25
18/08/2017,45.3
21/08/2017,45.4
22/08/2017,45.36
23/08/2017,45.64
24/08/2017,45.5
25/08/2017,45.75
29/08/2017,45.05
30/08/2017,44.86
31/08/2017,45.62
05/09/2017,46.63
06/09/2017,47.43
07/09/2017,47.32
08/09/2017,46.83
11/09/2017,46.72
12/09/2017,47.31
13/09/2017,48.31
14/09/2017,48.98
15/09/2017,48.86
18/09/2017,48.26
19/09/2017,48.04
20/09/2017,48.78
21/09/2017,48.65
22/09/2017,48.75
25/09/2017,50.01
26/09/2017,49.76
27/09/2017,49.8
28/09/2017,49.74
29/09/2017,49.02
02/10/2017,47.6
03/10/2017,47.42
04/10/2017,47.34
05/10/2017,48.23
06/10/2017,47.03
09/10/2017,47
10/10/2017,48.02
11/10/2017,48.27
12/10/2017,47.99
13/10/2017,48.6
16/10/2017,49.33
17/10/2017,49.25
19/10/2017,48.98
20/10/2017,49.11
23/10/2017,49.31
24/10/2017,49.36
25/10/2017,49.64
26/10/2017,50.15
27/10/2017,51.56
30/10/2017,52.12
31/10/2017,52.72
01/11/2017,52.21
02/11/2017,51.92
03/11/2017,52.74
06/11/2017,54.68
07/11/2017,54.71
08/11/2017,54.53
09/11/2017,54.82
10/11/2017,54.66
13/11/2017,54.03
14/11/2017,52.74
15/11/2017,52.62
16/11/2017,52.51
17/11/2017,53.19
20/11/2017,52.87
21/11/2017,53.12
22/11/2017,53.62
27/11/2017,53.86
28/11/2017,53.91
29/11/2017,53.53
30/11/2017,53.59
01/12/2017,54.4
04/12/2017,53.42
05/12/2017,53.24
06/12/2017,51.84
07/12/2017,52.13
08/12/2017,53.19
11/12/2017,54.25
12/12/2017,53.69
13/12/2017,52.74
14/12/2017,53.07
15/12/2017,53.17
18/12/2017,53.38
19/12/2017,53.57
20/12/2017,54.43
21/12/2017,54.71
22/12/2017,54.6
27/12/2017,55.74
28/12/2017,55.63
29/12/2017,56.19
02/01/2018,56.72
03/01/2018,57.67
04/01/2018,57.88
05/01/2018,57.31
08/01/2018,57.5
09/01/2018,58.18
10/01/2018,58.68
11/01/2018,59.22
12/01/2018,59.21
16/01/2018,58.6
17/01/2018,58.69
18/01/2018,59.03
19/01/2018,58.39
22/01/2018,58.47
23/01/2018,59.09
24/01/2018,59.58
25/01/2018,59.7
26/01/2018,59.75
29/01/2018,58.99
30/01/2018,58.08
31/01/2018,58.39
01/02/2018,59.44
02/02/2018,58.76
05/02/2018,58.02
06/02/2018,57.2
07/02/2018,55.97
08/02/2018,54.94
09/02/2018,53.41
12/02/2018,53.46
13/02/2018,53.2
14/02/2018,54.03
15/02/2018,54.74
20/02/2018,55.47
21/02/2018,55.4
22/02/2018,56.21
23/02/2018,56.89
26/02/2018,57.48
27/02/2018,56.84
28/02/2018,55.59
01/03/2018,54.12
02/03/2018,54.22
05/03/2018,55.46
06/03/2018,55.68
07/03/2018,54.89
08/03/2018,53.94
09/03/2018,55.15
12/03/2018,54.93
13/03/2018,54.47
14/03/2018,54.46
15/03/2018,54.65
19/03/2018,55.55
20/03/2018,56.27
21/03/2018,57.69
22/03/2018,57.44
23/03/2018,58.3
26/03/2018,58.12
27/03/2018,57.74
28/03/2018,56.9
29/03/2018,56.44
02/04/2018,55.12
03/04/2018,55.25
04/04/2018,54.98
05/04/2018,55.39
06/04/2018,54.66
09/04/2018,55.59
10/04/2018,57.2
11/04/2018,58.74
12/04/2018,58.69
13/04/2018,59.4
16/04/2018,58.52
17/04/2018,58.68
18/04/2018,60.14
19/04/2018,60.85
20/04/2018,60.12
23/04/2018,60.33
24/04/2018,60.02
25/04/2018,60.09
26/04/2018,60.7
27/04/2018,60.89
30/04/2018,61.35
01/05/2018,61.21
02/05/2018,60.19
03/05/2018,59.9
04/05/2018,60.64
08/05/2018,60.88
09/05/2018,63.45
10/05/2018,63.76
11/05/2018,63.76
14/05/2018,64.44
15/05/2018,65.45
16/05/2018,66
17/05/2018,67.21
18/05/2018,66.83
21/05/2018,67.5
22/05/2018,68.22
23/05/2018,66.39
24/05/2018,65.93
25/05/2018,62.99
30/05/2018,62.9
31/05/2018,63.48
01/06/2018,63.97
04/06/2018,63.17
05/06/2018,63.18
06/06/2018,63.04
07/06/2018,64.9
08/06/2018,64.26
11/06/2018,64.74
12/06/2018,64.21
13/06/2018,64.17
14/06/2018,64.34
18/06/2018,63.36
19/06/2018,63.35
20/06/2018,64.78
21/06/2018,64.61
22/06/2018,67.08
25/06/2018,65.13
26/06/2018,65.33
27/06/2018,66.93
28/06/2018,67.08
29/06/2018,68.72
02/07/2018,69.2
03/07/2018,68.96
05/07/2018,68.98
06/07/2018,68.54
09/07/2018,69.02
10/07/2018,69.46
11/07/2018,65.99
12/07/2018,64.95
13/07/2018,67.67
16/07/2018,64.73
17/07/2018,63.86
18/07/2018,63.99
19/07/2018,64.32
20/07/2018,65.2
23/07/2018,64.69
24/07/2018,65.75
25/07/2018,66.01
26/07/2018,65.76
27/07/2018,65.4
30/07/2018,65.89
31/07/2018,65.09
01/08/2018,63.41
02/08/2018,63.82
03/08/2018,63.53
06/08/2018,63.74
07/08/2018,64.57
08/08/2018,62.79
10/08/2018,64.64
13/08/2018,63.02
14/08/2018,62.71
15/08/2018,60.72
16/08/2018,61.28
17/08/2018,62.08
20/08/2018,62.11
21/08/2018,62.39
23/08/2018,64.62
24/08/2018,65.52
28/08/2018,65.22
29/08/2018,65.62
30/08/2018,66.45
31/08/2018,66.29
04/09/2018,66.59
05/09/2018,65.58
06/09/2018,65.23
07/09/2018,66.01
10/09/2018,66.39
11/09/2018,67.65
12/09/2018,68.56
13/09/2018,67.45
14/09/2018,67.23
17/09/2018,68.09
18/09/2018,69.35
19/09/2018,70.2
20/09/2018,68.88
21/09/2018,69.53
24/09/2018,71.35
25/09/2018,72.4
26/09/2018,72.32
27/09/2018,73.04
28/09/2018,74.23
01/10/2018,76.34
02/10/2018,76.93
03/10/2018,77.73
04/10/2018,77.21
05/10/2018,77
08/10/2018,76.55
09/10/2018,77.36
10/10/2018,75.77
11/10/2018,73.67
12/10/2018,73.57
15/10/2018,74.28
16/10/2018,74.55
17/10/2018,73.71
18/10/2018,73.68
19/10/2018,74.17
22/10/2018,74.06
23/10/2018,71.43
24/10/2018,70.66
25/10/2018,71.4
26/10/2018,71.91
29/10/2018,71.61
30/10/2018,70.41
31/10/2018,70.17
01/11/2018,67.06
02/11/2018,66.7
05/11/2018,67.04
07/11/2018,65.82
08/11/2018,65.15
09/11/2018,64.05
12/11/2018,64.42
13/11/2018,60.53
14/11/2018,60.35
15/11/2018,60.58
16/11/2018,60.35
19/11/2018,60.64
20/11/2018,57.65
21/11/2018,57.85
26/11/2018,54.88
27/11/2018,54.68
28/11/2018,53.43
29/11/2018,53.66
30/11/2018,53.14
03/12/2018,54.09
04/12/2018,54.82
05/12/2018,54.71
06/12/2018,51.92
07/12/2018,53.99
10/12/2018,52.61
11/12/2018,52.34
12/12/2018,52
13/12/2018,52.28
14/12/2018,51.83
17/12/2018,50.75
18/12/2018,47.93
19/12/2018,48.65
20/12/2018,46.91
21/12/2018,45.96
27/12/2018,45.18
28/12/2018,44.69
02/01/2019,43.65
03/01/2019,45.48
04/01/2019,47.02
07/01/2019,48.11
08/01/2019,48.74
09/01/2019,51.61
10/01/2019,52.4
11/01/2019,51.65
14/01/2019,50.61
15/01/2019,51.2
16/01/2019,52.06
17/01/2019,52.02
18/01/2019,54.14
22/01/2019,53.45
23/01/2019,53.66
24/01/2019,53.59
25/01/2019,54.12
28/01/2019,52.18
29/01/2019,54.21
30/01/2019,55.26
31/01/2019,55.03
01/02/2019,54.71
04/02/2019,54.96
07/02/2019,54.1
08/02/2019,54.6
11/02/2019,54.39
12/02/2019,55.43
13/02/2019,56.58
14/02/2019,57.39
15/02/2019,58.55
19/02/2019,58.73
20/02/2019,59.68
21/02/2019,59.67
22/02/2019,59.22
25/02/2019,57.05
26/02/2019,57.31
27/02/2019,58.4
28/02/2019,58.62
01/03/2019,58.96
04/03/2019,59.48
05/03/2019,59.34
06/03/2019,58.96
07/03/2019,59.34
08/03/2019,58.49
11/03/2019,59.69
12/03/2019,59.76
13/03/2019,60.3
14/03/2019,60.4
15/03/2019,60.08
18/03/2019,60.34
19/03/2019,60.44
20/03/2019,60.98
21/03/2019,60.88
22/03/2019,59.68
25/03/2019,59.72
26/03/2019,60.56
27/03/2019,60.47
28/03/2019,60.05
29/03/2019,61.28
01/04/2019,62.5
02/04/2019,63.09
03/04/2019,63.04
04/04/2019,63.01
05/04/2019,63.49
08/04/2019,64.56
09/04/2019,63.84
10/04/2019,64.09
11/04/2019,63.48
12/04/2019,63.59
15/04/2019,62.98
16/04/2019,62.82
17/04/2019,63.03
18/04/2019,62.71
23/04/2019,65.51
24/04/2019,65.47
25/04/2019,65.61
26/04/2019,63.21
29/04/2019,63.03
30/04/2019,63.62
02/05/2019,62.98
03/05/2019,63.11
07/05/2019,62.28
08/05/2019,62.76
09/05/2019,62.38
10/05/2019,62.99
13/05/2019,62.86
14/05/2019,62.59
15/05/2019,63.35
16/05/2019,64.63
17/05/2019,64.57
20/05/2019,63.1
21/05/2019,64.08
22/05/2019,62.81
23/05/2019,59.81
24/05/2019,60.42
28/05/2019,61.58
29/05/2019,60.88
30/05/2019,59.15
31/05/2019,56.57
03/06/2019,56.54
04/06/2019,57.14
06/06/2019,56.09
07/06/2019,57.85
10/06/2019,57.33
11/06/2019,57.04
12/06/2019,54.67
13/06/2019,55.22
14/06/2019,55.49
17/06/2019,54.84
18/06/2019,56.18
19/06/2019,56.27
20/06/2019,58.46
21/06/2019,59.91
24/06/2019,59.59
25/06/2019,59.63
26/06/2019,61.16
27/06/2019,61.21
28/06/2019,61.08
01/07/2019,60.6
02/07/2019,58.69
03/07/2019,59.33
08/07/2019,60.29
09/07/2019,59.18
10/07/2019,62.32
11/07/2019,62.65
12/07/2019,61.68
15/07/2019,60.49
16/07/2019,59.4
17/07/2019,58.21
18/07/2019,56.61
19/07/2019,56.99
22/07/2019,57.54
23/07/2019,57.13
24/07/2019,56.9
25/07/2019,57.35
26/07/2019,57.53
29/07/2019,57.51
30/07/2019,58.67
31/07/2019,59.63
01/08/2019,54.01
02/08/2019,54.36
05/08/2019,52.32
06/08/2019,50.69
07/08/2019,47.36
08/08/2019,48.04
13/08/2019,50.86
14/08/2019,48.53
15/08/2019,48.13
16/08/2019,49.29
19/08/2019,49.76
20/08/2019,49.41
21/08/2019,50.06
22/08/2019,49.93
23/08/2019,49.32
27/08/2019,50.09
28/08/2019,50.73
29/08/2019,51.05
30/08/2019,49.54
03/09/2019,51.75
04/09/2019,54.7
05/09/2019,56.72
06/09/2019,57.13
09/09/2019,57.54
10/09/2019,56.13
11/09/2019,54.82
12/09/2019,55.49
13/09/2019,56.54
16/09/2019,65.83
17/09/2019,63.66
18/09/2019,60.31
19/09/2019,61.32
20/09/2019,61.1
23/09/2019,59.65
24/09/2019,58.98
25/09/2019,59.15
26/09/2019,60.59
27/09/2019,57.58
30/09/2019,54.85
01/10/2019,50.15
02/10/2019,50.28
03/10/2019,50.83
04/10/2019,51.7
07/10/2019,51.59
08/10/2019,50.66
09/10/2019,51.06
10/10/2019,51.16
11/10/2019,50.36
14/10/2019,47.73
15/10/2019,47.37
16/10/2019,47.53
17/10/2019,46.98
18/10/2019,46.1
21/10/2019,45.63
22/10/2019,46.97
23/10/2019,47.65
24/10/2019,48.64
25/10/2019,48.73
29/10/2019,47.47
30/10/2019,47.52
31/10/2019,48.08
01/11/2019,52.44
04/11/2019,52.51
05/11/2019,52.12
06/11/2019,51.17
07/11/2019,50.64
08/11/2019,50.22
12/11/2019,49.4
13/11/2019,49.03
14/11/2019,49
15/11/2019,50.2
18/11/2019,49.67
19/11/2019,48.34
20/11/2019,49.58
21/11/2019,51.25
22/11/2019,50.95
25/11/2019,51.27
26/11/2019,51.68
27/11/2019,51.24
02/12/2019,50.98
03/12/2019,50.95
04/12/2019,52.78
05/12/2019,53.3
06/12/2019,54.15
09/12/2019,54.21
10/12/2019,54.33
11/12/2019,54
12/12/2019,54.28
13/12/2019,54.94
16/12/2019,55.43
17/12/2019,56.03
18/12/2019,56.04
19/12/2019,56.24
20/12/2019,55.81
23/12/2019,55.95
26/12/2019,57.32
27/12/2019,57.57
30/12/2019,57.68
31/12/2019,56.14
02/01/2020,56.67
03/01/2020,58.88
06/01/2020,59.35
07/01/2020,58.61
08/01/2020,56.12
09/01/2020,55.7
10/01/2020,55.33
13/01/2020,54.6
14/01/2020,54.82
15/01/2020,54.4
16/01/2020,54.95
17/01/2020,55.06
21/01/2020,54.79
22/01/2020,53.43
23/01/2020,52.27
24/01/2020,51.09
27/01/2020,49.8
28/01/2020,49.59
29/01/2020,49.86
30/01/2020,48.37
31/01/2020,48.15
03/02/2020,44.44
04/02/2020,44.21
05/02/2020,45.46
06/02/2020,45.37
07/02/2020,44.82
10/02/2020,43.72
11/02/2020,44.27
12/02/2020,45.9
13/02/2020,46.35
14/02/2020,47.23
18/02/2020,47.49
19/02/2020,48.85
20/02/2020,49.15
21/02/2020,48.47
24/02/2020,46.41
25/02/2020,44.94
26/02/2020,43.46
27/02/2020,42.05
28/02/2020,39.76
02/03/2020,41.85
03/03/2020,42.02
04/03/2020,41.37
05/03/2020,40.32
06/03/2020,35.75
09/03/2020,24.43
10/03/2020,27.4
11/03/2020,25.93
12/03/2020,23.58
13/03/2020,24.19
16/03/2020,21.03
17/03/2020,18.78
18/03/2020,14.54
19/03/2020,17.7
20/03/2020,15.78
23/03/2020,15.33
24/03/2020,16.06
25/03/2020,16.84
26/03/2020,14.67
27/03/2020,13.01
30/03/2020,10.37
31/03/2020,10.76
01/04/2020,10.61
02/04/2020,16.05
03/04/2020,20.48
06/04/2020,18.66
07/04/2020,16.65
08/04/2020,17.89
09/04/2020,16.54
13/04/2020,17.16
14/04/2020,15.3
15/04/2020,14.23
16/04/2020,14.17
17/04/2020,14.35
20/04/2020,-2.37
21/04/2020,7.12
22/04/2020,7.19
23/04/2020,8.54
24/04/2020,8.53
27/04/2020,6.55
28/04/2020,7.33
29/04/2020,9.44
30/04/2020,12.5
04/05/2020,18.17
05/05/2020,21.67
06/05/2020,21.1
08/05/2020,21.89
11/05/2020,21.05
12/05/2020,21.95
13/05/2020,21.13
14/05/2020,23.08
15/05/2020,24.74
18/05/2020,26.73
19/05/2020,26.55
20/05/2020,27.71
21/05/2020,28.03
22/05/2020,27.3
26/05/2020,28.65
27/05/2020,27.37
28/05/2020,27.92
29/05/2020,29.87
01/06/2020,31.14
02/06/2020,32.4
03/06/2020,32.64
04/06/2020,32.61
05/06/2020,34.77
08/06/2020,33.88
09/06/2020,33.97
10/06/2020,34.43
11/06/2020,31.59
12/06/2020,31.42
15/06/2020,32.33
16/06/2020,33.63
17/06/2020,33.51
18/06/2020,34.17
19/06/2020,35.04
22/06/2020,35.49
23/06/2020,35.42
24/06/2020,33.15
25/06/2020,33.67
26/06/2020,33.89
29/06/2020,34.51
30/06/2020,34.28
01/07/2020,36.43
02/07/2020,37.35
06/07/2020,37.54
07/07/2020,37.45
08/07/2020,37.69
09/07/2020,36.78
13/07/2020,37.1
14/07/2020,37.15
15/07/2020,38.09
16/07/2020,37.58
17/07/2020,37.27
20/07/2020,37.34
21/07/2020,38.39
22/07/2020,38.43
23/07/2020,37.68
24/07/2020,37.54
27/07/2020,37.77
28/07/2020,37.42
29/07/2020,37.82
30/07/2020,36.94
03/08/2020,39.05
04/08/2020,39.5
05/08/2020,40.23
06/08/2020,40.12
07/08/2020,39.57
11/08/2020,39.78
12/08/2020,40.57
13/08/2020,40.23
14/08/2020,39.93
17/08/2020,40.58
18/08/2020,40.74
19/08/2020,40.68
20/08/2020,40.33
21/08/2020,40
24/08/2020,40.5
25/08/2020,41.12
26/08/2020,41.11
27/08/2020,40.73
28/08/2020,40.58
31/08/2020,40.85
01/09/2020,41.12
02/09/2020,40.17
03/09/2020,39.62
04/09/2020,38.45
08/09/2020,35.5
09/09/2020,36.2
10/09/2020,35.66
11/09/2020,35.46
14/09/2020,35.25
15/09/2020,36.08
17/09/2020,38.76
18/09/2020,38.97
21/09/2020,37.26
22/09/2020,37.44
23/09/2020,37.58
24/09/2020,37.74
25/09/2020,37.86
28/09/2020,38.15
29/09/2020,37.11
30/09/2020,37.12
01/10/2020,35.94
02/10/2020,34.16
05/10/2020,36.02
06/10/2020,37.38
07/10/2020,36.91
08/10/2020,38.04
09/10/2020,37.71
13/10/2020,37.25
14/10/2020,38.05
15/10/2020,38.01
16/10/2020,37.87
19/10/2020,37.64
20/10/2020,38.08
21/10/2020,36.81
22/10/2020,37.35
23/10/2020,36.8
26/10/2020,35.46
27/10/2020,36.2
28/10/2020,34.31
29/10/2020,32.98
30/10/2020,32.58
03/11/2020,35
04/11/2020,36.36
05/11/2020,36.21
06/11/2020,34.83
09/11/2020,37.46
10/11/2020,38.74
11/11/2020,39.15
12/11/2020,38.83
13/11/2020,38
17/11/2020,39.06
18/11/2020,39.51
19/11/2020,39.43
20/11/2020,40.01
23/11/2020,41.07
24/11/2020,42.65
25/11/2020,43.64
30/11/2020,42.95
01/12/2020,42.92
02/12/2020,43.49
03/12/2020,44.04
04/12/2020,44.7
07/12/2020,44.16
08/12/2020,44.17
09/12/2020,44.3
10/12/2020,45.42
11/12/2020,45.5
14/12/2020,45.84
15/12/2020,46.14
16/12/2020,46.47
17/12/2020,46.96
18/12/2020,47.5
21/12/2020,46.25
22/12/2020,45.5
23/12/2020,46.46
28/12/2020,46.34
29/12/2020,46.6
30/12/2020,46.88
31/12/2020,47.16
04/01/2021,47.12
05/01/2021,48.81
06/01/2021,49.96
07/01/2021,50.23
08/01/2021,51.52
11/01/2021,51.41
12/01/2021,52.25
13/01/2021,51.91
14/01/2021,52.15
15/01/2021,51.05
19/01/2021,51.67
20/01/2021,51.97
21/01/2021,51.73
22/01/2021,51.11
25/01/2021,51.61
26/01/2021,51.58
27/01/2021,51.66
28/01/2021,51.13
29/01/2021,51.18
02/02/2021,53.05
03/02/2021,54.04
04/02/2021,54.57
05/02/2021,55.17
08/02/2021,56.31
09/02/2021,56.84
10/02/2021,57.13
11/02/2021,56.8
12/02/2021,57.89
16/02/2021,58.8
17/02/2021,59.8
18/02/2021,59.4
19/02/2021,60.1
22/02/2021,60.1
23/02/2021,60.53
24/02/2021,61.85
25/02/2021,62.23
26/02/2021,60.89
01/03/2021,59.23
02/03/2021,57.97
03/03/2021,59.24
04/03/2021,61.74
05/03/2021,64.4
08/03/2021,63.67
09/03/2021,62.66
10/03/2021,62.83
11/03/2021,64.48
12/03/2021,64.27
16/03/2021,63.29
17/03/2021,63.03
18/03/2021,58.81
19/03/2021,59.55
22/03/2021,59.7
23/03/2021,56.23
24/03/2021,59.09
25/03/2021,57.13
26/03/2021,59.35
29/03/2021,59.98
30/03/2021,59.25
31/03/2021,58.37
05/04/2021,56.62
06/04/2021,57.09
07/04/2021,57.4
08/04/2021,57.39
09/04/2021,57.13
12/04/2021,57.45
13/04/2021,57.9
14/04/2021,60.63
15/04/2021,61.12
16/04/2021,61.03
19/04/2021,61.24
20/04/2021,60.67
21/04/2021,59.39
22/04/2021,59.28
23/04/2021,59.86
26/04/2021,59.65
27/04/2021,60.48
28/04/2021,61.29
29/04/2021,62.57
30/04/2021,61.39
03/05/2021,61.6
04/05/2021,62.86
06/05/2021,62.27
07/05/2021,62.28
10/05/2021,62.38
11/05/2021,62.43
12/05/2021,63.26
14/05/2021,62.6
17/05/2021,63.55
18/05/2021,63.01
19/05/2021,60.91
20/05/2021,59.53
24/05/2021,62.8
25/05/2021,63.08
27/05/2021,63.62
28/05/2021,63.66
01/06/2021,64.4
02/06/2021,65.36
03/06/2021,65.45
04/06/2021,66.08
07/06/2021,65.71
08/06/2021,66.22
09/06/2021,66.51
10/06/2021,66.73
11/06/2021,67.11
14/06/2021,67.24
15/06/2021,68.21
16/06/2021,68.57
17/06/2021,67.44
18/06/2021,67.55
21/06/2021,69.03
22/06/2021,68.86
23/06/2021,69.31
24/06/2021,69.6
28/06/2021,69.03
29/06/2021,68.89
30/06/2021,69.3
01/07/2021,70.57
02/07/2021,70.76
06/07/2021,69.43
07/07/2021,68.13
08/07/2021,68.53
09/07/2021,70.05
12/07/2021,69.7
13/07/2021,70.93
14/07/2021,69.22
15/07/2021,68.53
16/07/2021,67.88
19/07/2021,63.13
21/07/2021,66.33
22/07/2021,67.98
23/07/2021,68.34
26/07/2021,68.33
27/07/2021,68.32
28/07/2021,68.73
29/07/2021,69.96
30/07/2021,70.27
02/08/2021,67.15
03/08/2021,66.46
04/08/2021,64.55
05/08/2021,64.92
06/08/2021,64.67
10/08/2021,64.35
11/08/2021,65.24
12/08/2021,65.22
13/08/2021,64.59
16/08/2021,63.49
17/08/2021,62.93
18/08/2021,62.2
19/08/2021,60.25
20/08/2021,59.16
23/08/2021,62.22
24/08/2021,64.4
25/08/2021,65.43
26/08/2021,64.57
27/08/2021,65.88
30/08/2021,66.47
31/08/2021,66.02
01/09/2021,64.52
02/09/2021,65.66
03/09/2021,65.39
07/09/2021,64.46
08/09/2021,65.22
09/09/2021,64.38
10/09/2021,65.74
13/09/2021,66.42
14/09/2021,66.61
15/09/2021,68.31
17/09/2021,68.05
20/09/2021,66.6
22/09/2021,66.68
